post_id,creator_id,creator_follower_count,creator_follower_count_copy,creator_avg_past_likes,is_reel,video_duration_sec,posting_hour,posting_day,hashtag_count,num_mentions,caption_category,caption,caption_length,engagement_rate,likes_count,comments_count,shares_count,saves_count,views_count,went_viral,random_noise_1,random_noise_2_device
20973,118,800,844.9726731214017,48,1,16.8,5,Sat,7,0,Meme,POV you are stuck in Mumbai traffic again. When Mumbai local trains are on time for once.,89,0.23286,122,16,22,20,2036,1,53.37752709128736,iOS
20533,127,2703,2681.2290320157226,60,0,0.0,21,Thu,15,0,Question,What should I vlog next tell me in comments.,44,0.18238,386,51,33,39,4782,0,50.26302017846122,iOS
20066,36,83563,83555.7763757975,4185,1,18.0,13,Wed,11,2,Question,Should I do a giveaway this week let me know.,45,0.003,165,29,20,26,292186,0,83.02360924790281,Web
21175,142,3412,3413.9265486970858,157,1,26.2,9,Sat,16,2,Question,Should I do a giveaway this week let me know. What is your favorite street food spot in Mumbai.,95,0.16003,398,61,63,42,9207,0,51.8763901151164,Android
20782,160,1067,1056.9536821145198,18,1,25.8,21,Fri,10,0,Question,Any recommendations for weekend plans in the city. Which outfit do you all like more comment below.,99,0.29051,229,34,27,24,3461,1,40.728927035738494,iOS
21170,179,4075,4054.8314622520443,108,0,0.0,15,Sun,7,0,Question,What should I vlog next tell me in comments. Any recommendations for weekend plans in the city.,95,0.16624,468,77,41,56,3999,0,17.364790971280314,iOS
20297,100,2343,2356.3428477942143,83,1,28.9,19,Mon,3,0,Promotional,Limited time offer just for my followers.,41,0.19816,358,54,25,38,6084,1,60.703073486918015,iOS
20592,20,2464,2394.34970450625,112,0,0.0,13,Sat,10,2,Personal,Grateful for this beautiful sunset today.,41,0.17301,311,51,45,39,2633,1,51.648868013667226,Android
20420,80,2900,2822.086732165647,80,1,28.6,6,Mon,6,1,Question,Which cafe should I visit next in Bandra. Do you prefer reels or regular posts.,79,0.15551,298,43,39,32,7568,0,45.14395833059841,Android
20439,25,1858,1830.4195412602899,34,0,0.0,18,Mon,5,3,Motivational,Believe in yourself and keep pushing forward. Your only limit is the one you set yourself.,90,0.19137,232,38,30,40,2556,1,81.71639639577623,Android
20262,26,26941,26969.244432573883,1231,0,0.0,18,Fri,12,3,Motivational,Believe in yourself and keep pushing forward. Your only limit is the one you set yourself.,90,0.05243,861,185,120,123,44255,0,49.59325169710156,Android
20725,170,52117,52139.02327403519,922,0,0.0,21,Fri,14,1,Motivational,Your only limit is the one you set yourself. Stay consistent and the results will follow.,89,0.02938,1155,157,111,148,71389,0,74.97270290084802,iOS
21226,152,18923,18836.082675320107,393,1,39.1,7,Wed,8,2,Personal,Grateful for this beautiful sunset today. Just another day in Mumbai chasing dreams.,84,0.06594,860,169,100,123,61171,0,84.34540239317923,Android
20282,112,129719,129725.10814146408,3763,1,29.9,17,Mon,6,0,Question,What should I vlog next tell me in comments.,44,0.003,299,30,33,44,474666,0,67.30472034169092,iOS
20627,142,3412,3326.081464814798,157,1,8.0,0,Sat,10,0,Promotional,Limited time offer just for my followers.,41,0.14323,365,66,41,50,5980,0,36.21959868173322,iOS
20875,86,800,808.0401452636055,21,1,17.6,7,Wed,14,2,Motivational,Never give up on your dreams keep going.,40,0.24008,136,20,18,16,3148,1,66.86865728814057,iOS
20934,202,7320,7377.071376099146,219,1,28.8,1,Wed,7,2,Question,Should I do a giveaway this week let me know.,45,0.13747,728,82,84,63,27582,0,63.01615287940697,iOS
21354,203,11799,11737.842830122125,310,1,18.8,10,Sun,6,1,Meme,POV you are stuck in Mumbai traffic again.,42,0.07475,592,83,62,66,30421,0,21.804576696674264,iOS
20189,96,16160,16099.169154979538,653,1,14.9,19,Wed,7,1,Meme,Monday mood be like absolutely not today.,41,0.11831,1383,229,151,143,55633,0,37.87523470278275,Android
21121,104,8326,8326.33462383954,302,1,30.5,18,Sun,10,1,Promotional,Link in bio to shop the collection now. New collab dropping this week stay tuned.,81,0.11488,587,100,97,89,32021,0,42.41241511405181,Android
20252,186,13693,13635.810464041631,530,1,28.5,12,Sun,7,0,Motivational,Every small step counts towards success. Discipline beats motivation every single time.,87,0.08105,811,116,76,122,60781,0,36.997361296288354,Android
20584,28,87358,87388.22661966644,2015,0,0.0,18,Wed,10,3,Motivational,Believe in yourself and keep pushing forward.,45,0.003,168,26,18,23,98193,0,44.37092606393229,iOS
20902,79,37410,37452.01314500824,1086,0,0.0,22,Thu,8,0,Personal,Just another day in Mumbai chasing dreams.,42,0.003,81,12,9,10,24282,0,65.28379815569741,iOS
21161,8,58990,58938.3095574769,1837,1,29.3,12,Fri,10,3,Question,Which outfit do you all like more comment below.,48,0.003,131,21,19,14,264454,0,47.47793681865295,Android
20991,52,268184,268307.95526073285,12683,1,41.6,10,Fri,7,0,Motivational,Never give up on your dreams keep going.,40,0.003,531,96,63,39,923522,0,26.559389927872825,iOS
20515,204,35946,35903.54858099276,1929,0,0.0,18,Fri,11,1,Promotional,Sponsored but I genuinely love this product. Use my code MUMBAI10 for a discount.,81,0.01449,411,70,32,51,39197,0,20.588280446831163,Android
20913,7,146466,146471.19526581166,3832,1,15.9,2,Thu,10,1,Promotional,Limited time offer just for my followers.,41,0.003,331,52,48,46,571216,0,22.607009582079122,iOS
20707,157,53471,53510.19510524485,1270,0,0.0,23,Thu,9,2,Promotional,Sponsored but I genuinely love this product.,44,0.003,104,14,17,12,38711,0,71.85182748831248,iOS
20488,181,2026,1939.8891432666946,104,0,0.0,5,Tue,11,0,Promotional,Use my code MUMBAI10 for a discount.,36,0.18688,287,32,20,43,2243,0,40.867729165980805,iOS
20664,12,51515,51503.07161946324,2892,1,6.7,9,Sun,7,2,Motivational,Stay consistent and the results will follow. Discipline beats motivation every single time.,91,0.015,570,68,41,70,149878,0,41.8111409048185,iOS
20274,38,22263,22373.20604492005,644,1,35.9,14,Fri,14,0,Promotional,Use my code MUMBAI10 for a discount.,36,0.05405,830,167,124,89,56985,0,49.8661653881801,Android
20686,51,102924,102850.54977871606,4362,0,0.0,8,Mon,12,0,Promotional,Sponsored but I genuinely love this product.,44,0.003,221,32,22,25,182336,0,40.91635904014519,iOS
21159,115,4744,4712.372398552817,238,0,0.0,9,Mon,8,2,Personal,Coffee and good vibes this morning. Just another day in Mumbai chasing dreams.,78,0.1336,433,70,35,55,3769,0,51.389513990090535,iOS
21258,90,11680,11736.477541866283,183,0,0.0,18,Wed,10,1,Personal,Just another day in Mumbai chasing dreams.,42,0.12611,1061,176,127,134,11209,0,35.34532202096279,Web
20449,34,20189,20176.931936663517,556,0,0.0,9,Tue,9,2,Meme,Me pretending to work while scrolling reels.,44,0.05833,940,149,100,142,12136,0,19.80541355834591,iOS
20412,79,37410,37353.69582505526,1086,0,0.0,7,Mon,8,0,Motivational,Stay consistent and the results will follow. Every small step counts towards success.,85,0.01931,492,87,64,74,39771,0,66.11238135903763,Android
20459,90,11680,11658.022668598662,183,1,20.5,5,Fri,9,1,Meme,Me pretending to work while scrolling reels.,44,0.09377,831,125,84,86,36953,0,62.81368772053406,Android
21042,104,8326,8307.645574939415,302,1,26.9,11,Tue,11,0,Question,Do you prefer reels or regular posts. Which outfit do you all like more comment below.,86,0.10612,693,126,63,62,25035,0,30.814213459431507,iOS
21218,165,2710,2678.619147537839,46,0,0.0,4,Mon,10,3,Motivational,Hard work always pays off eventually trust the process.,55,0.14786,293,44,37,44,3173,0,47.366334799061576,iOS
20668,218,5745,5730.405349268928,241,0,0.0,21,Wed,14,2,Personal,Spent the evening at marine drive with friends.,47,0.16327,625,87,37,72,3620,0,76.40981708994747,Android
21333,118,800,781.8468366081717,48,0,0.0,22,Thu,7,1,Motivational,Discipline beats motivation every single time. Hard work always pays off eventually trust the process.,102,0.26319,150,31,14,22,816,1,41.49780775137629,Android
20150,45,4692,4698.716153947955,256,0,0.0,16,Fri,12,4,Personal,Spent the evening at marine drive with friends. Coffee and good vibes this morning.,83,0.13127,483,67,57,55,6631,0,54.842439416142625,Android
20802,159,72318,72294.57380948165,3536,0,0.0,8,Fri,12,0,Personal,Weekend trip with the family was so refreshing.,47,0.003,174,21,16,23,118041,0,71.21006674034066,Android
20954,3,31089,31072.75605820973,1498,1,35.3,21,Fri,5,2,Promotional,Limited time offer just for my followers.,41,0.0353,816,115,97,83,108146,0,55.167446948097826,iOS
20734,76,7991,8025.10425499869,243,0,0.0,18,Fri,4,0,Motivational,Never give up on your dreams keep going. Believe in yourself and keep pushing forward.,86,0.10073,575,109,74,74,10401,0,61.13624531831452,iOS
20219,137,5280,5305.123637422583,154,1,27.6,14,Sat,10,1,Motivational,Never give up on your dreams keep going. Stay consistent and the results will follow.,85,0.11051,396,65,29,46,18208,0,39.43652947000546,Android
20240,220,35428,35421.51275665811,2079,0,0.0,6,Sun,4,0,Personal,Late night walk through the city lights.,40,0.01607,447,58,61,48,60179,0,44.061167686621566,iOS
21000,123,8464,8507.78399128619,282,1,33.5,16,Sun,13,0,Promotional,Limited time offer just for my followers. Use my code MUMBAI10 for a discount.,78,0.12741,685,105,65,119,26400,0,54.391026748171555,iOS
20726,98,9299,9311.584246110493,339,0,0.0,17,Thu,10,2,Question,Which outfit do you all like more comment below. What is your favorite street food spot in Mumbai.,98,0.09715,614,103,64,95,10819,0,28.363381346999162,iOS
20193,17,11447,11469.017822634769,464,0,0.0,12,Thu,5,1,Meme,Me checking Instagram one more time before sleeping. Monday mood be like absolutely not today.,94,0.06055,494,100,53,59,16047,0,36.958966614256916,iOS
21374,139,38040,38021.938137710844,2154,0,0.0,0,Sun,7,1,Meme,When Mumbai local trains are on time for once. Monday mood be like absolutely not today.,88,0.0259,680,83,91,79,50372,0,10.573127985552262,Web
20192,107,32516,32491.14776642853,1186,0,0.0,0,Wed,7,0,Motivational,Believe in yourself and keep pushing forward.,45,0.003,74,13,6,9,39340,0,47.9330116900201,iOS
20807,125,42968,42936.08450232448,1290,0,0.0,1,Fri,9,2,Meme,When the auto driver actually uses the meter.,45,0.01269,380,55,44,40,78454,0,57.562809914954975,Android
20948,136,3532,3539.6394889241406,66,0,0.0,18,Mon,12,0,Promotional,Use my code MUMBAI10 for a discount. Sponsored but I genuinely love this product.,81,0.1562,416,71,49,62,5152,0,42.652499121916804,Android
20831,132,7286,7291.4855980625125,121,0,0.0,9,Mon,7,0,Motivational,Believe in yourself and keep pushing forward. Every small step counts towards success.,86,0.1046,573,75,71,88,4772,0,77.22206663344852,iOS
20645,186,13693,13715.082343683061,530,1,30.8,1,Tue,14,2,Promotional,Limited time offer just for my followers. New collab dropping this week stay tuned.,83,0.10746,977,191,113,143,41028,0,57.57611977279809,iOS
20983,50,47120,47099.83626873142,712,1,6.8,8,Mon,9,0,Question,What should I vlog next tell me in comments. Which outfit do you all like more comment below.,93,0.00567,217,31,19,30,165581,0,43.49816241224116,iOS
20826,36,83563,83507.59853742785,4185,0,0.0,4,Sun,10,0,Personal,Grateful for this beautiful sunset today.,41,0.003,184,22,19,21,46968,0,41.3490165855627,iOS
21356,50,47120,47069.34373069616,712,1,28.3,15,Sun,7,1,Question,What should I vlog next tell me in comments. Any recommendations for weekend plans in the city.,95,0.02708,938,138,75,129,113492,0,53.052811642316165,Android
20017,211,37502,37483.64469994349,1239,1,20.2,13,Wed,14,1,Question,Do you prefer reels or regular posts. Should I do a giveaway this week let me know.,83,0.0402,1102,192,115,132,98643,0,33.84613590499727,iOS
20987,185,28230,28120.75041213485,741,1,18.3,20,Thu,11,1,Personal,Late night walk through the city lights. Coffee and good vibes this morning.,76,0.05501,1152,150,157,182,139471,0,55.799882376550016,Android
21124,217,1252,1201.401451981466,38,1,24.3,15,Wed,10,1,Motivational,Believe in yourself and keep pushing forward. Stay consistent and the results will follow.,90,0.25497,230,30,15,22,5787,1,53.086539398517274,Android
20583,121,26047,25996.964948673027,1493,1,16.5,10,Fri,8,0,Personal,Late night walk through the city lights.,40,0.03213,634,106,67,85,105872,0,37.16650782429896,Web
21327,142,3412,3325.1172085008016,157,1,18.4,3,Thu,7,0,Promotional,Excited to partner with this amazing brand. Swipe up to grab yours before it sells out.,87,0.13754,329,60,31,49,13655,0,74.45871461460173,iOS
20982,65,19876,19810.04751597603,783,0,0.0,0,Sat,13,0,Personal,Just another day in Mumbai chasing dreams. Late night walk through the city lights.,83,0.03232,437,76,57,61,37515,0,42.381043268905415,iOS
20628,182,75444,75479.18427597382,1189,1,17.3,5,Fri,10,0,Personal,Grateful for this beautiful sunset today. Just another day in Mumbai chasing dreams.,84,0.003,176,31,21,21,326506,0,38.02367026971551,iOS
21297,65,19876,19933.704917027942,783,0,0.0,13,Thu,13,2,Personal,Weekend trip with the family was so refreshing.,47,0.06497,851,135,117,107,27498,0,15.705210570040848,iOS
20324,192,73094,73156.89068569776,1400,1,27.6,21,Thu,7,4,Personal,Spent the evening at marine drive with friends. Late night walk through the city lights.,88,0.003,161,25,23,22,245627,0,33.39957878835324,iOS
21140,66,6202,6285.586342279649,194,0,0.0,20,Sun,10,1,Personal,Coffee and good vibes this morning.,35,0.14869,691,76,68,84,3505,0,38.18144319666959,iOS
20632,97,15409,15405.195496595625,287,1,25.4,4,Wed,11,1,Personal,Spent the evening at marine drive with friends.,47,0.09082,925,192,117,133,56638,0,57.7569508451216,Android
21362,84,86390,86465.55643123177,4369,0,0.0,12,Sun,5,1,Personal,Spent the evening at marine drive with friends.,47,0.003,209,33,23,27,123446,0,53.66527335639198,iOS
20779,14,8392,8436.755383444466,140,1,25.0,0,Sun,15,0,Motivational,Every small step counts towards success.,40,0.0997,584,87,52,69,28846,0,41.36101031839167,iOS
20908,177,175640,175612.55181364232,3666,0,0.0,12,Fri,6,2,Meme,When the auto driver actually uses the meter. When Mumbai local trains are on time for once.,92,0.003,355,74,53,59,171313,0,69.72608492918192,iOS
20438,93,28695,28789.911220403686,1518,1,33.3,16,Mon,7,4,Motivational,Hard work always pays off eventually trust the process.,55,0.03132,574,98,49,78,104589,0,57.25847123880086,Android
20120,183,6770,6805.927595019643,273,0,0.0,8,Wed,8,1,Meme,Me checking Instagram one more time before sleeping.,52,0.0803,376,45,55,38,11854,0,78.82923727524016,Web
21086,78,800,813.4643437113797,35,0,0.0,0,Sat,12,0,Promotional,New collab dropping this week stay tuned.,41,0.22946,141,16,16,19,1372,1,56.88839475767751,Android
20791,56,8341,8282.108034191575,496,1,37.9,23,Fri,10,2,Personal,Spent the evening at marine drive with friends.,47,0.10981,705,119,57,64,45098,0,44.02260022628674,Android
20342,203,11799,11796.027606956892,310,0,0.0,4,Sun,12,2,Promotional,Use my code MUMBAI10 for a discount.,36,0.09962,994,131,108,142,10106,0,61.44166119005567,Android
20816,51,102924,102932.84618687925,4362,1,5.0,0,Mon,12,3,Meme,Me checking Instagram one more time before sleeping.,52,0.003,221,49,18,23,394073,0,42.989845927707194,iOS
20003,197,4979,5028.6713085919855,77,0,0.0,10,Fri,14,3,Motivational,Hard work always pays off eventually trust the process. Believe in yourself and keep pushing forward.,101,0.13593,416,95,48,56,7789,0,45.13087370823427,Android
20230,47,1621,1614.702960253972,32,1,23.5,3,Sun,7,2,Question,Should I do a giveaway this week let me know. What is your favorite street food spot in Mumbai.,95,0.21403,291,32,37,24,5068,1,56.84460303870011,iOS
20893,103,14635,14672.241069704352,863,1,26.0,12,Tue,5,2,Personal,Late night walk through the city lights. Missing home cooked food so much today.,80,0.09516,943,211,156,119,40835,0,50.24343226378043,iOS
21347,134,21618,21548.736004248705,396,1,29.0,16,Sun,6,1,Meme,That feeling when chai fixes everything.,40,0.06707,1154,150,112,103,58268,0,50.64006928990404,Android
20077,86,800,740.2222709406096,21,1,30.7,16,Sun,5,2,Motivational,Discipline beats motivation every single time.,46,0.24954,138,17,18,20,2580,1,75.01261888897908,Web
21291,36,83563,83603.40113387704,4185,0,0.0,14,Fri,2,0,Promotional,New collab dropping this week stay tuned. Use my code MUMBAI10 for a discount.,78,0.003,172,26,21,26,96998,0,41.68825261412102,Android
21126,180,8304,8295.9023435357,471,1,16.3,9,Thu,9,1,Motivational,Believe in yourself and keep pushing forward. Never give up on your dreams keep going.,86,0.08588,491,75,76,78,19423,0,71.46639498900686,iOS
20372,12,51515,51641.28527250414,2892,0,0.0,13,Wed,9,2,Motivational,Every small step counts towards success. Your only limit is the one you set yourself.,85,0.003,113,18,18,13,49585,0,67.4794780655542,iOS
20181,190,2081,2027.3856013341222,34,0,0.0,22,Wed,8,0,Motivational,Believe in yourself and keep pushing forward.,45,0.20789,271,43,31,48,3087,1,49.82168258563144,iOS
21248,196,6165,6210.535794373903,296,1,19.5,19,Sat,12,0,Promotional,Link in bio to shop the collection now.,39,0.15771,654,111,63,79,29736,1,53.036879611061856,iOS
20578,93,28695,28715.999539618646,1518,0,0.0,10,Sun,6,0,Personal,Grateful for this beautiful sunset today.,41,0.01185,240,43,28,21,40364,0,62.05655376395306,Web
20937,197,4979,5034.534237313362,77,1,15.0,23,Tue,7,1,Personal,Weekend trip with the family was so refreshing.,47,0.14546,504,83,51,56,12783,0,51.128251682329505,iOS
21149,175,3700,3716.005734166091,221,1,22.7,10,Thu,10,0,Personal,Missing home cooked food so much today.,39,0.1869,415,67,66,66,15547,0,35.353794872416145,Android
21038,170,52117,52020.74521391168,922,0,0.0,12,Sun,6,3,Question,What should I vlog next tell me in comments. Any recommendations for weekend plans in the city.,95,0.003,115,13,17,15,50455,0,47.97355204605978,Android
21201,99,59204,59174.03055807575,2038,1,17.2,7,Sat,11,0,Question,Which outfit do you all like more comment below. Should I do a giveaway this week let me know.,94,0.02275,882,152,118,121,149629,0,48.517177689473215,iOS
21386,162,34977,34961.87764092527,1313,0,0.0,21,Sat,15,0,Personal,Just another day in Mumbai chasing dreams. Weekend trip with the family was so refreshing.,90,0.02048,528,84,66,42,44564,0,27.36996122671282,iOS
20894,109,20931,20890.96036705472,843,1,18.1,12,Sat,16,1,Question,Any recommendations for weekend plans in the city. Which cafe should I visit next in Bandra.,92,0.0689,1063,135,104,108,89152,0,64.47631143908207,Android
20590,138,56557,56554.99683409023,2836,1,34.9,22,Sun,8,0,Promotional,Sponsored but I genuinely love this product. Swipe up to grab yours before it sells out.,88,0.00455,181,24,23,23,109102,0,52.148769600172535,iOS
21046,73,3547,3583.7164760640744,164,0,0.0,13,Mon,11,2,Personal,Missing home cooked food so much today. Just another day in Mumbai chasing dreams.,82,0.13926,337,51,42,37,5077,0,42.261720734186675,Android
20786,211,37502,37535.54385134754,1239,0,0.0,5,Wed,17,2,Motivational,Discipline beats motivation every single time.,46,0.00305,89,12,8,12,42534,0,47.468117250188456,Android
21070,152,18923,18874.89560353337,393,0,0.0,5,Sun,9,3,Personal,Late night walk through the city lights.,40,0.05858,687,122,83,125,18267,0,50.922610998430656,iOS
20312,152,18923,18929.91569475474,393,1,18.5,5,Sun,5,0,Personal,Spent the evening at marine drive with friends.,47,0.06253,860,129,103,70,72145,0,51.38788301790617,Android
20302,212,169962,169840.5100106055,3044,0,0.0,23,Fri,6,0,Personal,Coffee and good vibes this morning. Spent the evening at marine drive with friends.,83,0.003,359,65,26,28,216641,0,49.875632829198615,iOS
20723,70,5790,5859.187992831835,286,1,8.3,16,Fri,11,4,Question,Which cafe should I visit next in Bandra.,41,0.1356,638,126,71,73,18727,0,89.63614527045365,Web
20690,64,14974,14930.863397994166,271,1,35.7,12,Wed,7,0,Motivational,Discipline beats motivation every single time. Every small step counts towards success.,87,0.09969,1014,196,122,105,62717,0,30.069750915363404,iOS
20813,141,1668,1676.2357132796021,48,1,14.8,18,Tue,9,3,Personal,Spent the evening at marine drive with friends. Missing home cooked food so much today.,87,0.23838,345,45,28,49,4244,1,54.99902866197874,Android
20038,115,4744,4791.092218959539,238,1,25.5,17,Sun,6,0,Meme,POV you are stuck in Mumbai traffic again. Me pretending to work while scrolling reels.,87,0.17504,582,103,37,58,9702,1,29.224715949192746,Android
20354,106,5736,5760.212888166631,270,0,0.0,13,Mon,8,2,Personal,Just another day in Mumbai chasing dreams. Coffee and good vibes this morning.,78,0.11433,447,63,34,57,7707,0,27.961826275725112,iOS
21283,24,13310,13263.014799799357,761,1,12.7,13,Mon,14,0,Motivational,Your only limit is the one you set yourself.,44,0.08229,885,163,111,75,38189,0,32.04434449760333,Android
20715,52,268184,268164.73600735224,12683,0,0.0,0,Wed,6,2,Personal,Grateful for this beautiful sunset today.,41,0.003,596,70,79,88,171429,0,45.19860916027436,iOS
20237,136,3532,3536.720480732201,66,0,0.0,11,Tue,7,2,Meme,Me pretending to work while scrolling reels. POV you are stuck in Mumbai traffic again.,87,0.14801,396,69,53,76,3646,0,84.74205415901463,iOS
21164,2,800,787.9575758374641,22,0,0.0,2,Mon,14,3,Motivational,Stay consistent and the results will follow.,44,0.23637,117,20,15,21,854,1,57.829659079342434,iOS
20730,108,5878,5878.8283904660575,104,0,0.0,7,Sun,8,0,Meme,When Mumbai local trains are on time for once. That feeling when chai fixes everything.,87,0.11793,496,63,41,60,6043,0,32.67481189219341,iOS
21150,161,23456,23499.21390422694,1134,0,0.0,13,Sat,9,1,Promotional,Link in bio to shop the collection now. Limited time offer just for my followers.,81,0.03396,558,95,68,51,21031,0,45.651832366286186,Android
20952,122,29793,29822.91389565809,1193,1,17.3,4,Tue,5,3,Promotional,Use my code MUMBAI10 for a discount. Limited time offer just for my followers.,78,0.01533,347,64,33,45,99701,0,23.540593296486605,Android
20500,66,6202,6246.118793437912,194,0,0.0,17,Tue,7,6,Question,Do you prefer reels or regular posts. Any recommendations for weekend plans in the city.,88,0.14997,739,97,98,86,4668,1,33.59199126039057,iOS
21152,36,83563,83589.96634383974,4185,1,25.6,18,Wed,8,2,Meme,Me pretending to work while scrolling reels.,44,0.003,179,25,18,15,253804,0,22.92393889419762,iOS
20554,122,29793,29732.153861051873,1193,0,0.0,6,Sat,7,2,Meme,Me checking Instagram one more time before sleeping.,52,0.04436,946,185,128,113,41221,0,58.9589163202035,iOS
20056,204,35946,35919.76340101992,1929,0,0.0,15,Thu,7,2,Promotional,Swipe up to grab yours before it sells out. New collab dropping this week stay tuned.,85,0.003,84,13,8,7,26814,0,43.45971824021307,iOS
20303,87,1171,1122.5746955632187,44,1,11.2,2,Sat,8,0,Personal,Spent the evening at marine drive with friends.,47,0.20721,161,31,22,17,2280,1,78.04471449474579,Android
20795,119,1283,1296.091658745137,56,0,0.0,9,Sun,9,0,Promotional,Link in bio to shop the collection now.,39,0.20791,166,35,21,22,2245,0,36.672918722750765,iOS
20287,123,8464,8457.72486666571,282,0,0.0,9,Sun,15,3,Motivational,Your only limit is the one you set yourself.,44,0.06824,414,60,53,66,14388,0,80.16359388551635,Android
21064,110,7186,7164.993016291789,136,0,0.0,22,Wed,6,0,Question,What is your favorite street food spot in Mumbai. Any recommendations for weekend plans in the city.,100,0.12525,503,94,88,98,7169,0,16.79977464635313,Android
20220,77,800,807.3434212509416,37,0,0.0,12,Sat,10,0,Meme,When Mumbai local trains are on time for once. Me pretending to work while scrolling reels.,91,0.24876,142,24,14,18,1053,1,46.966239450618815,iOS
20881,46,1006,976.0507292071986,16,1,24.8,12,Tue,7,2,Personal,Grateful for this beautiful sunset today. Weekend trip with the family was so refreshing.,89,0.26234,222,32,14,20,4051,1,81.76499588082544,iOS
20388,24,13310,13313.117467725326,761,0,0.0,23,Fri,13,1,Motivational,Believe in yourself and keep pushing forward.,45,0.0696,731,97,68,67,11568,0,41.14332962146828,Android
21021,193,800,891.7211413045969,43,0,0.0,0,Sat,10,1,Promotional,Swipe up to grab yours before it sells out. Limited time offer just for my followers.,85,0.24613,147,18,18,12,1129,1,64.6296549304648,iOS
20391,124,1766,1770.5181971032637,42,0,0.0,3,Wed,9,1,Meme,Me pretending to work while scrolling reels. That feeling when chai fixes everything.,85,0.15174,220,28,27,19,1827,1,50.174120983843984,iOS
21119,93,28695,28775.248021200037,1518,1,21.3,18,Sun,7,3,Motivational,Discipline beats motivation every single time.,46,0.05681,1285,177,113,166,74731,0,73.04588985976144,iOS
20353,144,3441,3492.4560079414296,204,0,0.0,17,Wed,12,1,Promotional,Use my code MUMBAI10 for a discount.,36,0.15068,420,59,42,46,3208,0,56.36448912114878,iOS
20194,61,4295,4243.368730807274,128,1,24.8,13,Fri,11,0,Question,Do you prefer reels or regular posts.,37,0.15553,482,77,80,79,15451,1,57.39432698241382,iOS
20236,132,7286,7292.494678361147,121,1,36.8,8,Sat,8,0,Meme,Monday mood be like absolutely not today. Me pretending to work while scrolling reels.,86,0.10872,615,74,68,58,31795,0,65.84683625678088,iOS
21203,195,7455,7430.421796690997,300,1,31.0,5,Fri,6,2,Meme,That feeling when chai fixes everything.,40,0.11572,659,91,94,80,27683,0,50.09612337189913,Android
20695,209,7493,7534.799899025867,136,1,20.7,5,Sun,11,3,Question,Should I do a giveaway this week let me know. What is your favorite street food spot in Mumbai.,95,0.09704,560,82,60,60,40097,0,47.570810169017676,iOS
20481,55,8037,7943.891614938638,394,0,0.0,9,Thu,7,2,Motivational,Believe in yourself and keep pushing forward. Your only limit is the one you set yourself.,90,0.08606,486,60,50,59,9005,0,55.23837876705881,iOS
20568,77,800,810.8444245092486,37,0,0.0,0,Thu,8,1,Promotional,Limited time offer just for my followers. Use my code MUMBAI10 for a discount.,78,0.2065,104,17,10,17,726,0,39.00415952472545,iOS
20117,77,800,773.549158375704,37,0,0.0,7,Thu,9,2,Question,Which cafe should I visit next in Bandra.,41,0.22344,125,20,14,16,1120,1,31.35996108922529,iOS
21332,203,11799,11760.789268402572,310,1,16.6,2,Sun,4,2,Promotional,Use my code MUMBAI10 for a discount. Limited time offer just for my followers.,78,0.0796,640,130,55,78,47051,0,49.94736499016139,Web
20654,75,7599,7607.301751817324,324,0,0.0,5,Tue,8,1,Personal,Just another day in Mumbai chasing dreams.,42,0.10215,528,110,69,77,7166,0,54.24848422981995,iOS
21169,61,4295,4320.816434146081,128,0,0.0,12,Mon,9,0,Question,Which cafe should I visit next in Bandra. Which outfit do you all like more comment below.,90,0.12576,419,63,28,58,6834,0,48.94768806920342,Android
21295,124,1766,1727.4280664898029,42,1,34.2,11,Sat,11,2,Personal,Missing home cooked food so much today. Grateful for this beautiful sunset today.,81,0.19878,255,43,23,31,5317,1,55.57235334245368,Web
20758,132,7286,7227.634338832593,121,0,0.0,2,Sat,12,0,Question,Any recommendations for weekend plans in the city. What should I vlog next tell me in comments.,95,0.11633,632,93,91,81,6968,0,62.574366780654934,iOS
20445,160,1067,1097.3912772091462,18,1,10.3,7,Fri,8,1,Meme,Me pretending to work while scrolling reels.,44,0.22026,152,25,20,20,3417,1,69.74872616196195,iOS
21089,185,28230,28231.430491495845,741,0,0.0,2,Mon,6,1,Question,Which outfit do you all like more comment below.,48,0.003,62,10,5,7,20039,0,35.86149621225934,Android
20121,2,800,702.8629201285888,22,0,0.0,5,Tue,4,1,Promotional,Link in bio to shop the collection now.,39,0.22072,128,21,14,13,365,1,34.07461471934127,iOS
21072,137,5280,5246.051259240681,154,1,22.7,4,Sun,8,0,Motivational,Believe in yourself and keep pushing forward.,45,0.12324,480,83,52,69,11827,1,56.923178919337815,iOS
21198,23,17510,17563.83295625239,526,1,33.9,10,Thu,10,0,Meme,Me pretending to work while scrolling reels.,44,0.07421,1036,143,95,108,53731,0,69.46400367058666,Web
21048,91,4999,4988.730461631359,95,0,0.0,22,Fri,12,0,Promotional,Use my code MUMBAI10 for a discount. New collab dropping this week stay tuned.,78,0.12252,456,73,63,54,4488,0,78.29846776103781,iOS
20063,66,6202,6187.59238656768,194,0,0.0,2,Thu,13,2,Personal,Coffee and good vibes this morning.,35,0.12302,519,96,73,96,9468,0,52.78374669700729,iOS
20744,149,13019,13096.896675998783,744,1,16.9,3,Sun,8,0,Motivational,Hard work always pays off eventually trust the process. Believe in yourself and keep pushing forward.,101,0.10345,973,156,161,131,36301,0,58.452212663099914,iOS
